TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-22 05:19:30,1766380770144,www.creamininja.com/auth/signin,GET,callbackUrl=https%3A%2F%2Fwww.creamininja.com%2Fauth%2Fforgot-password&_rsc=eqy38,200,zbvkg-1766380770144-83275710ae9a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,PRERENDER,static,/auth/signin.segments/_head.segment,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:30,1766380770139,www.creamininja.com/api/auth/signin,GET,callbackUrl=%2F&nxtPnextauth=signin,302,r58sk-1766380770139-07a6605bf16c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,MISS,serverless,/api/auth/[...nextauth].rsc,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,10,iad1,269,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z4V8ZN2HAJSWM5H54SVD,gZRQFSMrHcx8,1
2025-12-22 05:19:30,1766380770085,www.creamininja.com/auth/signup,GET,_rsc=1b1f8,200,gjqtp-1766380770085-2e4447e59b41,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,PRERENDER,static,/auth/signup.segments/auth/signup/__PAGE__.segment,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,111,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:30,1766380770042,www.creamininja.com/auth/signin,GET,callbackUrl=https%3A%2F%2Fwww.creamininja.com%2Frecipes,200,gjqtp-1766380770042-0bde5652a652,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,HIT,static,/auth/signin.segments/_tree.segment,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,4,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:30,1766380770014,www.creamininja.com/auth/signup,GET,_rsc=aiv4i,200,zbvkg-1766380770014-2dc0f93a3e1d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,PRERENDER,static,/auth/signup.segments/auth.segment,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:30,1766380770014,www.creamininja.com/auth/signup,GET,_rsc=we700,200,pgm4b-1766380770014-d912ce6f503e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,PRERENDER,static,/auth/signup.segments/auth/signup.segment,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769964,www.creamininja.com/api/auth/signin,GET,callbackUrl=%2Frecipes&nxtPnextauth=signin,302,pgm4b-1766380769964-fa4d68e2bc90,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,MISS,serverless,/api/auth/[...nextauth].rsc,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,12,iad1,268,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z4NS4R2RCK0F7DD72770,gZRQFSMrHcx8,1
2025-12-22 05:19:29,1766380769898,www.creamininja.com/auth/signup,GET,_rsc=eqy38,200,gjqtp-1766380769898-22bb154c2d79,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,PRERENDER,static,/auth/signup.segments/_head.segment,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,77,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769895,www.creamininja.com/auth/signup,GET,_rsc=35957,200,zbvkg-1766380769895-e960a63fb95e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,PRERENDER,static,/auth/signup.segments/_index.segment,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769890,www.creamininja.com/,GET,_rsc=1u2lf,307,lc847-1766380769890-5cde3b0f3687,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,middleware,middleware,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,425,iad1,103,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z4KDGQRA62R3JJ644XC7,trNywVcI8wax,1
2025-12-22 05:19:29,1766380769890,www.creamininja.com/,GET,_rsc=1u2lf,307,lc847-1766380769890-5cde3b0f3687,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,redirect,/,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,215,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769885,www.creamininja.com/recipes,GET,_rsc=1u2lf,307,pgm4b-1766380769885-1d3dc82fcb97,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,middleware,middleware,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,12,iad1,104,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z4K731DTK5R61TNEDTYP,ErG4pIsN02K7,1
2025-12-22 05:19:29,1766380769885,www.creamininja.com/recipes,GET,_rsc=1u2lf,307,pgm4b-1766380769885-1d3dc82fcb97,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,redirect,/recipes,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769771,www.creamininja.com/auth/signin,GET,callbackUrl=https%3A%2F%2Fwww.creamininja.com%2Fconnections,200,lc847-1766380769771-f040cf82d71c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,PRERENDER,static,/auth/signin.segments/_tree.segment,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,82,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769750,www.creamininja.com/auth/signin,GET,callbackUrl=https%3A%2F%2Fwww.creamininja.com%2Fauth%2Fforgot-password,200,pgm4b-1766380769750-0dfe5f8afc58,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,PRERENDER,static,/auth/signin.segments/_tree.segment,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769734,www.creamininja.com/auth/signin,GET,callbackUrl=https%3A%2F%2Fwww.creamininja.com%2Fai-genius,200,r58sk-1766380769734-8f8be714e850,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,PRERENDER,static,/auth/signin.segments/_tree.segment,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769715,www.creamininja.com/auth/signin,GET,callbackUrl=https%3A%2F%2Fwww.creamininja.com%2Fsaved,200,gjqtp-1766380769715-3591a2c684c8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,PRERENDER,static,/auth/signin.segments/_tree.segment,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,132,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769689,www.creamininja.com/api/auth/signin,GET,callbackUrl=%2Fconnections&nxtPnextauth=signin,302,pgm4b-1766380769689-667630b7d73b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,MISS,serverless,/api/auth/[...nextauth].rsc,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,14,iad1,267,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z4D6MMMCMEH4PGW9TBN2,gZRQFSMrHcx8,1
2025-12-22 05:19:29,1766380769629,www.creamininja.com/api/auth/signin,GET,callbackUrl=%2Fai-genius&nxtPnextauth=signin,302,r58sk-1766380769629-e4fe417e0f18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,MISS,serverless,/api/auth/[...nextauth].rsc,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,14,iad1,266,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z4BKZWE7QGNV2Q52Z07Q,gZRQFSMrHcx8,1
2025-12-22 05:19:29,1766380769617,www.creamininja.com/api/auth/session,GET,nxtPnextauth=session,200,zbvkg-1766380769617-39f9443ee8e6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,MISS,serverless,/api/auth/[...nextauth],www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,9,iad1,266,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z4AVZR625QTC7VTTJ8GX,gZRQFSMrHcx8,1
2025-12-22 05:19:29,1766380769615,www.creamininja.com/connections,GET,_rsc=1u2lf,307,lc847-1766380769615-785005fab323,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,middleware,middleware,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,12,iad1,104,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z4AT0PJT8C72P6Y0C29E,ErG4pIsN02K7,1
2025-12-22 05:19:29,1766380769615,www.creamininja.com/connections,GET,_rsc=1u2lf,307,lc847-1766380769615-785005fab323,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,redirect,/connections,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,39,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769611,www.creamininja.com/api/auth/signin,GET,callbackUrl=%2Fauth%2Fforgot-password&nxtPnextauth=signin,302,gjqtp-1766380769611-0de292047173,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,MISS,serverless,/api/auth/[...nextauth].rsc,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,13,iad1,267,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z4BMPHSK3Y4ZCMS7SYVN,gZRQFSMrHcx8,1
2025-12-22 05:19:29,1766380769586,www.creamininja.com/api/auth/signin,GET,callbackUrl=%2Fsaved&nxtPnextauth=signin,302,pgm4b-1766380769586-9f73ffb65718,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,MISS,serverless,/api/auth/[...nextauth].rsc,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,11,iad1,266,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z4BJDG2XR0V6W7ZJNM0W,gZRQFSMrHcx8,1
2025-12-22 05:19:29,1766380769551,www.creamininja.com/api/auth/session,GET,nxtPnextauth=session,200,lc847-1766380769551-909f67939a00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,MISS,serverless,/api/auth/[...nextauth],www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,9,iad1,265,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z48RPWAZ042YG5EKV24C,gZRQFSMrHcx8,1
2025-12-22 05:19:29,1766380769487,www.creamininja.com/saved,GET,_rsc=1u2lf,307,rg99m-1766380769487-70e490a4ddaa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,middleware,middleware,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,18,iad1,104,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z46YAJ02Q7RJEQW308XE,ErG4pIsN02K7,1
2025-12-22 05:19:29,1766380769487,www.creamininja.com/saved,GET,_rsc=1u2lf,307,rg99m-1766380769487-70e490a4ddaa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,redirect,/saved,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769487,www.creamininja.com/ai-genius,GET,_rsc=1u2lf,307,gjqtp-1766380769487-c2e85fac2957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,middleware,middleware,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,13,iad1,104,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z48GE709NJ2TBJWSPXFV,ErG4pIsN02K7,1
2025-12-22 05:19:29,1766380769487,www.creamininja.com/ai-genius,GET,_rsc=1u2lf,307,gjqtp-1766380769487-c2e85fac2957,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,redirect,/ai-genius,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,105,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769485,www.creamininja.com/auth/signup,GET,_rsc=1u2lf,200,zbvkg-1766380769485-56af3a3a9a36,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,PRERENDER,static,/auth/signup.segments/_tree.segment,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769485,www.creamininja.com/auth/forgot-password,GET,_rsc=1u2lf,307,r58sk-1766380769485-84074d96d11a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,middleware,middleware,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,11,iad1,104,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z48BRS1A36PRFE428TYQ,ErG4pIsN02K7,1
2025-12-22 05:19:29,1766380769485,www.creamininja.com/auth/forgot-password,GET,_rsc=1u2lf,307,r58sk-1766380769485-84074d96d11a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,redirect,/auth/forgot-password,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:29,1766380769473,www.creamininja.com/api/auth/session,GET,nxtPnextauth=session,200,lc847-1766380769473-54417c94cf7d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,MISS,serverless,/api/auth/[...nextauth],www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,17,iad1,264,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z46CMMYPJMD41SNHFGPF,gZRQFSMrHcx8,1
2025-12-22 05:19:28,1766380768992,www.creamininja.com/auth/signin,GET,callbackUrl=https%3A%2F%2Fwww.creamininja.com%2F,200,lc847-1766380768992-38c5ab80ff4d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,PRERENDER,static,/auth/signin,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,161,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:28,1766380768169,www.creamininja.com/api/auth/signin,GET,callbackUrl=%2F&nxtPnextauth=signin,302,zbvkg-1766380768169-ca9153c85534,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,MISS,serverless,/api/auth/[...nextauth],www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,481,iad1,263,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z30SFGVT93JJNR3YTHSY,gZRQFSMrHcx8,1
2025-12-22 05:19:27,1766380767982,www.creamininja.com/,GET,,307,zbvkg-1766380767982-8131afc24b3c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,middleware,middleware,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,60,iad1,104,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27Z2SQTQ1SKQFTT0SH7ZPP,ErG4pIsN02K7,1
2025-12-22 05:19:27,1766380767982,www.creamininja.com/,GET,,307,zbvkg-1766380767982-8131afc24b3c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,,redirect,/,www.creamininja.com,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,,cle1,,,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,,,
2025-12-22 05:19:21,1766380761366,cream-r5tz7yn4j-luke-wades-projects.vercel.app/api/auth/signin,GET,callbackUrl=%2Fai-genius&nxtPnextauth=signin,302,jw2pq-1766380761366-77689771316a,vercel-screenshot/1.0,,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,MISS,serverless,/api/auth/[...nextauth].rsc,cream-r5tz7yn4j-luke-wades-projects.vercel.app,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,12,iad1,264,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27YWA1PZP9JZWYARJKKSC5,IzQwpCtzBu6x,1
2025-12-22 05:19:21,1766380761360,cream-r5tz7yn4j-luke-wades-projects.vercel.app/api/auth/signin,GET,callbackUrl=%2Fconnections&nxtPnextauth=signin,302,q64vc-1766380761360-de542d1915c4,vercel-screenshot/1.0,,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,MISS,serverless,/api/auth/[...nextauth].rsc,cream-r5tz7yn4j-luke-wades-projects.vercel.app,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,10,iad1,283,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27YW9RHPNJVNKSFGP461R0,YmBG3dtlgeKC,1
2025-12-22 05:19:21,1766380761350,cream-r5tz7yn4j-luke-wades-projects.vercel.app/api/auth/signin,GET,callbackUrl=%2Fauth%2Fforgot-password&nxtPnextauth=signin,302,wxbjc-1766380761350-e975f9e4e73c,vercel-screenshot/1.0,,production,codex/fix-404-errors-in-collapsible-sidebar-1ktyio,MISS,serverless,/api/auth/[...nextauth].rsc,cream-r5tz7yn4j-luke-wades-projects.vercel.app,cream-r5tz7yn4j-luke-wades-projects.vercel.app,dpl_7ySE1NWrjk166LcJpVnMxWdPUBgq,12,iad1,264,2048,,prj_P2Frev1aB1rGdLxUfwpb3w9GuQGC,,,01KD27YW9KMRYZD6RR3FX02CDS,IzQwpCtzBu6x,1
